%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1490728690252281904,21248,1490728690252281904,,-0.0363159179688,0.0115356445312,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00257920988889,1.93925555556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,-0.1,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728690281333923,21249,1490728690281333923,,-0.0363159179688,0.0115356445312,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00257920988889,-1.93925555556e-05,-1.93925555556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,0.06,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728690321696043,21250,1490728690321696043,,-0.0363159179688,0.0115356445312,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.69627777778e-05,-7.75702222222e-05,1.93925555556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728690346052885,21251,1490728690346052885,,-0.0363159179688,0.0115356445312,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000135747888889,1.93925555556e-05,-1.93925555556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.17,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728690375313043,21252,1490728690375313043,,-0.0363159179688,0.0115356445312,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00252103222222,-1.93925555556e-05,-1.93925555556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.08,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728690410656929,21253,1490728690410656929,,-0.0363159179688,0.0115356445312,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00265678011111,-1.93925555556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,0.07,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728690438493967,21254,1490728690438493967,,-0.0363159179688,0.0115356445312,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.93925555556e-05,-3.87851111111e-05,1.93925555556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728690465281963,21255,1490728690465281963,,-0.0363159179688,0.0115356445312,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000155140444444,-5.81776666667e-05,-1.93925555556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.15,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728690496714115,21256,1490728690496714115,,-0.0363159179688,0.0115356445312,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00252103222222,-7.75702222222e-05,1.93925555556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,-0.14,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728690524223089,21257,1490728690524223089,,-0.0363159179688,0.0115356445312,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00263738755556,5.81776666667e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,0.06,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728690551989078,21258,1490728690551989078,,-0.0363159179688,0.0115356445312,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.93925555556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.04,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728690582336902,21259,1490728690582336902,,-0.0363159179688,0.0115356445312,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000155140444444,-7.75702222222e-05,1.93925555556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.09,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728690621980905,21260,1490728690621980905,,-0.0363159179688,0.0115356445312,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00265678011111,3.87851111111e-05,-1.93925555556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.05,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728690666711091,21261,1490728690666711091,,-0.0363159179688,0.0115356445312,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.75702222222e-05,-9.69627777778e-05,5.81776666667e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-0.01,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728690692445993,21262,1490728690692445993,,-0.0363159179688,0.0115356445312,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000135747888889,-3.87851111111e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,-0.06,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728690718316078,21263,1490728690718316078,,-0.0363159179688,0.0115356445312,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00252103222222,1.93925555556e-05,-3.87851111111e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728690774890899,21264,1490728690774890899,,-0.0363159179688,0.0115356445312,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00255981733333,-0.000116355333333,1.93925555556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.01,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728690804124116,21265,1490728690804124116,,-0.0363159179688,0.0115356445312,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.75702222222e-05,-1.93925555556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.02,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728690846048116,21266,1490728690846048116,,-0.0363159179688,0.0115356445312,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.81776666667e-05,-1.93925555556e-05,1.93925555556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-0.08,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728690877037048,21267,1490728690877037048,,-0.0363159179688,0.0115356445312,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.93925555556e-05,-5.81776666667e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.05,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728690913634061,21268,1490728690913634061,,-0.0363159179688,0.0115356445312,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00252103222222,9.69627777778e-05,-1.93925555556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,-0.01,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728690947809934,21269,1490728690947809934,,-0.0363159179688,0.0115356445312,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00252103222222,1.93925555556e-05,-1.93925555556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728690973851919,21270,1490728690973851919,,-0.0363159179688,0.0115356445312,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.87851111111e-05,-3.87851111111e-05,3.87851111111e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728691015753984,21271,1490728691015753984,,-0.0363159179688,0.0115356445312,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00254042477778,0.000116355333333,-1.93925555556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,-0.06,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728691049490928,21272,1490728691049490928,,-0.0363159179688,0.0115356445312,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75702222222e-05,7.75702222222e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728691085046052,21273,1490728691085046052,,-0.0363159179688,0.0115356445312,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.75702222222e-05,-5.81776666667e-05,1.93925555556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,-0.04,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728691115727901,21274,1490728691115727901,,-0.0363159179688,0.0115356445312,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.75702222222e-05,0.0,3.87851111111e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,-0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728691140691995,21275,1490728691140691995,,-0.0363159179688,0.0115356445312,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00255981733333,0.000116355333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.08,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728691169610023,21276,1490728691169610023,,-0.0363159179688,0.0115356445312,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00259860244444,7.75702222222e-05,-3.87851111111e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,0.03,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728691195251941,21277,1490728691195251941,,-0.0363159179688,0.0115356445312,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00252103222222,-1.93925555556e-05,1.93925555556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728691227529048,21278,1490728691227529048,,-0.0363159179688,0.0115356445312,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.87851111111e-05,3.87851111111e-05,3.87851111111e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-0.06,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728691252234935,21279,1490728691252234935,,-0.0363159179688,0.0115356445312,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.87851111111e-05,1.93925555556e-05,5.81776666667e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,-0.14,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728691298346042,21280,1490728691298346042,,-0.0363159179688,0.0115356445312,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002617995,5.81776666667e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.01,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728691341324090,21281,1490728691341324090,,-0.0441284179688,0.0115356445312,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.93925555556e-05,1.93925555556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,-0.05,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728691383208990,21282,1490728691383208990,,-0.0363159179688,0.0115356445312,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.93925555556e-05,5.81776666667e-05,1.93925555556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,-0.07,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728691423691034,21283,1490728691423691034,,-0.0363159179688,0.0115356445312,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00248224711111,-5.81776666667e-05,1.93925555556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,-0.03,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728691485667943,21284,1490728691485667943,,-0.0363159179688,0.0115356445312,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.81776666667e-05,-1.93925555556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.05,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728691524290084,21285,1490728691524290084,,-0.0363159179688,0.0115356445312,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.87851111111e-05,-5.81776666667e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-0.02,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728691559549093,21286,1490728691559549093,,-0.0363159179688,0.0115356445312,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.87851111111e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.08,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728691594160079,21287,1490728691594160079,,-0.0363159179688,0.0115356445312,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00248224711111,-1.93925555556e-05,-1.93925555556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,-0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728691621217012,21288,1490728691621217012,,-0.0363159179688,0.0115356445312,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00250163966667,3.87851111111e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,0.02,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728691651134014,21289,1490728691651134014,,-0.0363159179688,0.0115356445312,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.75702222222e-05,-1.93925555556e-05,-1.93925555556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.02,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728691672909975,21290,1490728691672909975,,-0.0363159179688,0.0115356445312,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.69627777778e-05,1.93925555556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,-0.1,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728691697693109,21291,1490728691697693109,,-0.0363159179688,0.0115356445312,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.87851111111e-05,-5.81776666667e-05,-1.93925555556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-0.08,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728691726989984,21292,1490728691726989984,,-6.103515625e-05,-6.103515625e-05,-6.103515625e-05,-0.00299072265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00257920988889,3.87851111111e-05,-1.93925555556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,0.03,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728691753988981,21293,1490728691753988981,,-0.0363159179688,0.0115356445312,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00248224711111,7.75702222222e-05,-3.87851111111e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,-0.03,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728691786183118,21294,1490728691786183118,,-0.0364379882812,0.0115966796875,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000174533,-1.93925555556e-05,-1.93925555556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,-0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728691819848060,21295,1490728691819848060,,-0.0364379882812,0.0115966796875,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002617995,5.81776666667e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.07,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728691847570896,21296,1490728691847570896,,-0.036376953125,0.0115966796875,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00257920988889,7.75702222222e-05,-1.93925555556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,0.12,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728691873516082,21297,1490728691873516082,,-0.036376953125,0.0115966796875,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000116355333333,-7.75702222222e-05,1.93925555556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,0.07,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728691905869007,21298,1490728691905869007,,-0.0364379882812,0.0115966796875,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.75702222222e-05,-1.93925555556e-05,1.93925555556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.15,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728691936269998,21299,1490728691936269998,,-0.0364379882812,0.0115966796875,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00259860244444,5.81776666667e-05,-1.93925555556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.01,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728691975594997,21300,1490728691975594997,,-0.0364379882812,0.0115966796875,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.87851111111e-05,1.93925555556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728692025662899,21301,1490728692025662899,,-0.0364379882812,0.0115966796875,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.81776666667e-05,-1.93925555556e-05,-3.87851111111e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,-0.01,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728692057970046,21302,1490728692057970046,,-0.0364379882812,0.0115966796875,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002617995,1.93925555556e-05,1.93925555556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0.05,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728692093265056,21303,1490728692093265056,,-0.0364379882812,0.0115966796875,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000174533,9.69627777778e-05,1.93925555556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,-0.06,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728692132179975,21304,1490728692132179975,,-0.03662109375,0.01171875,1.56634521484,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00254042477778,-0.000135747888889,1.93925555556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.06,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728692175657987,21305,1490728692175657987,,-0.036376953125,0.0115966796875,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.87851111111e-05,0.000135747888889,-1.93925555556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.07,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728692227720022,21306,1490728692227720022,,-0.0366821289062,0.01171875,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000135747888889,-0.000135747888889,1.93925555556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.27,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728692260258913,21307,1490728692260258913,,-0.03662109375,0.01171875,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00273435033333,5.81776666667e-05,1.93925555556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728692305269002,21308,1490728692305269002,,-0.0365600585938,0.0116577148438,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.75702222222e-05,1.93925555556e-05,1.93925555556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728692353614091,21309,1490728692353614091,,-0.0365600585938,0.0116577148438,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.75702222222e-05,-0.000116355333333,1.93925555556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,-0.14,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728692380721092,21310,1490728692380721092,,-0.0365600585938,0.0116577148438,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00257920988889,7.75702222222e-05,-1.93925555556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.05,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728692413939952,21311,1490728692413939952,,-0.0365600585938,0.0116577148438,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00254042477778,1.93925555556e-05,-1.93925555556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.01,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728692448863029,21312,1490728692448863029,,-0.0365600585938,0.0116577148438,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.81776666667e-05,-0.000155140444444,-3.87851111111e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.06,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728692491199970,21313,1490728692491199970,,-0.0365600585938,0.0116577148438,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.93925555556e-05,1.93925555556e-05,-3.87851111111e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-0.13,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490728692529864072,21314,1490728692529864072,,-0.0365600585938,0.0116577148438,-0.433654785156,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00254042477778,-1.93925555556e-05,-1.93925555556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,0.02,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
